name,brand,category,price,ingredients
Clarifying Cleanser,Tata Harper,all-cleansers,72.00," hordeum vulgare leaf juice*, caprylyl/capryl glucoside, coco glucoside, glycerin, decyl glucoside, lauryl glucoside, aqua/water/eau, maltooligosyl glucoside, mel/honey/miel, salix alba (willow) bark extract, hydrogenated starch hydrolysate, aroma**, hydrolyzed opuntia ficus-indica flower extract, lactobacillus ferment, leuconostoc ferment filtrate, gaultheria procumbens (wintergreen) leaf extract, l (+) lactic acid, citric acid, yucca schidigera extract, chlorella pyrenoidosa, juniperus communis fruit extract, saccharide isomerate, arnica montana (arnica) extract*, borago officinalis (borage) leaf extract*, calendula officinalis (calendula) flower extract*, medicago sativa (alfalfa) extract*, spiraea ulmaria (meadowsweet) extract*, olea europaea (olive) oil*, serenoa serrulata fruit extract, tocopherol, sambucus nigra fruit extract, p-anisic acid, menthol, menthyl lactate, sodium phytate, acacia senegal gum, xanthan gum, sodium citrate, sodium caproyl/lauroyl lactylate, polyglyceryl-10 laurate, ci 77288, alcohol, limonene, linalool Read More Read Less"
Morning Mojo Bar Soap,Ursa Major,all-cleansers,14.00,"
        sodium palmate, sodium palm kernelate, water, glycerin, rosmarinus officinalis (rosemary) leaf oil, eucalyptus globulus (eucalyptus) leaf oil, mentha piperita (peppermint) oil, citrus grandis (grapefruit) peel oil, pumice (volcanic rock), butyrospermum parkii (shea) butter*, cocos nucifera (coconut) oil*, sodium gluconate, simmondsia chinensis (jojoba) seed powder, honey, helianthus annuus (sunflower) seed oil*, aloe barbadensis (aloe vera) leaf juice, maltodextrin, crithmum maritimum (sea fennel) extract, salix alba (willow) bark extract, salix alba (willow) leaf extract * denotes organic"
The Balm,Nucifera,all-cleansers,15.00," kokum butter, mango butter*, coconut oil*, avocado oil*, borage oil*, moringa oil*
essential oils: lavender, peppermint, grapefruit, carrot seed, patchouli, palo santo, frankincense, sandalwood"
Ocean Cleansing Mudd,Osea,all-cleansers,48.00," Aqua, Decyl Glucoside, Sodium Lauroyl Oat Amino Acids, Fucus Vesiculosus Powder*, Magnesium Aluminum Silicate (Natural Smectite Clay), Sorbitan Olivate (Emulsifier from Olive Oil), Glycerin*, Leuconostoc/Radish Root Ferment Filtrate, Laminaria Digitata Powder, Carthamus Tinctorius (Safflower) Seed Oil*, Simmondsia Chinensis (Jojoba) Seed Oil*, Melaleuca Alternifolia Leaf (Tea Tree) Oil*, Mentha Arvensis (Wild Mint) Leaf Oil*, Mentha Piperita (Peppermint) Oil*, Xanthan Gum, Tocopherol (Vitamin E), Citric Acid, Magnesium Ascorbyl Phosphate (Vitamin C-based Antioxidant) *organic ingredient"
Citrus Riot Body Wash,Ursa Major,all-cleansers,24.00," potassium cocoate*, aloe vera leaf juice (aloe barbadensis)*, glycerin*, fir needle oil (pseudotsuga menziesii)*, lime peel oil (citrus aurantifolia)*, bergamot peel oil (citrus bergamia)*, ginger root oil (zingiber offinale)*, frankincense resin extract (boswellia carterii)*, vetiver root oil (vetiveria zizaniodes)*, cedar wood oil (cedrus atlantica)* 
*denotes organic ingredients"
G.Tox 5 Salt Detox Body Scrub,Goop,all-cleansers,40.00," sodium chloride [himalayan pink salt and new zealand solar salt], moringa oleifera seed oil, olea europaea (olive) fruit oil, sea salt [dead sea salt and celtic sea salt], magnesium sulfate, moringa oleifera seed extract, citrus paradisi grapefruit oil, coriandrum sativum (coriander) fruit oil, elettaria cardamomum seed oil, foeniculum vulgare oil, helichrysum italicum flower oil, mentha piperita (peppermint) oil, rosa canina fruit oil, rosmarinum officinalis (rosemary) leaf oil, simmondsia chinensis (jojoba) seed oil, tocopherol, polyglyceryl-3 laurate, maltodextrin, linalool, limonene"
Purifying Cleanser,Tata Harper,all-cleansers,76.00," caprylic/capric triglyceride, helianthus annuus (sunflower) seed oil*, glycerin, aqua/water/eau, propanediol, sucrose laurate, citrus paradisi (grapefruit) oil, glyceryl undecylenate, papain, lactobacillus/punica granatum fruit ferment extract, eugenia caryophyluss flower oil, aloe barbadensis leaf juice*, brassica oleracea italica (broccoli) extract, montmorillonite, kaolin, bioflavonoids, curcuma zedoaria root oil, magnesium aluminum silicate, zingiber officinale root oil, cymbopogon flexuosus (lemongrass) oil, salix alba (willow) bark extract, glyceryl caprylate, abies pectinata leaf oil, foeniculum vulgare oil, oryza sativa (rice) extract*, decyl glucoside, mica, sucrose palmitate, sucrose stearate, citral, citronellol, eugenol, geraniol, limonene, linalool"
Ocean Cleansing Milk,Osea,all-cleansers,54.00," Aqua, Carthamus Tinctorius (Safflower) Seed Oil*, Nymphaea Alba Flower (White Water Lily) Extract, Caprylic/Capric Triglyceride, Sorbitan Olivate, Glycerin*, Decyl Glucoside, Leuconostoc/Radish Root Ferment Filtrate, Gigartina Skottsbergii Extract*, Helianthus Annuus (Sunflower) Seed Oil*, Alkyl Glucoside, Glyceryl Stearate, Cetearyl Alcohol, Stearic Acid, Dipalmitoyl Hydroxyproline (Amino Acid Compound), Sodium Lauroyl Oat Amino Acids, Citrus Limon (Lemon) Peel Oil*, Hydroxyethylcellulose, Xanthan Gum, Citric Acid, Sodium Palmitoyl Proline, Capryloyl Glycine, Undecylenoyl Glycine, Acacia Farnesiana (Cassie) Flower Wax, Rosa Centifolia (Rose) Flower Wax, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Anthemis Nobilis (Chamomile) Flower Extract*, Magnesium Ascorbyl Phosphate
*organic ingredient"
The Mini Kit,Kari Gran,all-cleansers,25.00," cleansing oil: organic helianthus annuus (sunflower) oil, organic persea gratissima (avocado) oil, organic ricinus communis (castor seed) oil, organic lavandula hybrida (lavender) oil, tocopherol non-gmo vitamin e from sunflower.
hydrating tonic: 100% fractionally distilled aloe barbadensis miller (aloe vera leaf), organic glycerin (vegetable glycerin), organic lavandula hybrida (lavender) oil or rosa damascena (rose) oil.
essential serum: organic camellia oleifera (camellia seed) oil, organic rosa canina fruit (rosehip seed) oil, organic helianthus annuus (sunflower) oil, organic simmondsia chinensis (jojoba) oil, organic persea gratissima (avocado) oil, prunus amygdalus dulcis (sweet almond) oil, organic olea europaea (olive), organic helianthus annuus (sunflower) & organic calendula officinalis (calendula) oil, organic olea europaea (olive) & organic arnica montana (arnica) oil, organic lavandula hybrida (lavender) oil, wildharvested boswellia sacra (frankincense) oil, rosa damascena (rose) oil, jasminum sambac (jasmine) oil, organic hippophae rhamnoides (sea buckthorn seed) oil, organic cananga odorata (ylang ylang) oil, tocopherol (non-gmo vitamin e from sunflower).
three sixty five spf 28: active ingredient: non-nano zinc oxide 17%, non-gmo rubus ideaus (red raspberry seed) oil, non-gmo prunus domestica (french plum seed) oil, organic macadamia ternifolia (macadamia nut seed) oil, non-gmo aleurites moluccana (kukui seed) oil, organic persea gratissima (avocado) oil, organic simmondsia chinensis (jojoba seed) oil, organic beeswax, tocopherol (non-gmo vitamin e from sunflower). Read More Read Less"
Nourishing Oil Cleanser,Tata Harper,all-cleansers,82.00," helianthus annuus (sunflower) seed oil*, shea butter ethyl esters, polyglyceryl-4 oleate, prunus armeniaca (apricot) kernel oil*, simmondsia chinensis (jojoba) seed oil*, olea europaea (olive) oil*, argania spinosa (argan) kernel oil*, plukenetia volubilis seed oil*, camellia oleifera seed oil*, jojoba esters, arnica montana (arnica) extract*, borago officinalis (borage) leaf extract*, medicago sativa (alfalfa) extract*, filipendula ulnaria (meadowsweet) extract*, calendula officinalis (calendula) flower extract*, sambucus nigra fruit extract, tocopherol, aroma**, citral, citronellol, eugenol, geraniol, limonene, linalool"
Purifying Face Wash,Indie Lee,all-cleansers,34.00,"
        Water (Aqua/Eau), Capryloyl/Caproyl Methyl Glucamide, Lauroyl/Myristoyl Methyl Glucamide, Coco Glucoside, Sucrose Cocoate, Glycerin, Spondias Mombin Pulp Extract, Mangifera Indica (Mango) Pulp Extract, Caprylic/Capric Triglyceride, Citrus Aurantium Dulcis (Orange) Peel Extract, Citrus Nobilis (Mandarin Orange) Fruit Extract, Rose Damascena Flower Extract, Vanilla Plantifolia Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Citrus Limon (Lemon) Peel Extract, Eugenia Caryophyllus (Clove) Flower Extract, Lavendula Angustifloia (Lavender) Flower/Leaf/Stem Extract, Jasminum Officinale (Jasmine) Flower Extract, Citrus Reticulata (Tangerine) Fruit Extract, Arctium Lappa Root Extract, Xanthan Gum, Citric Acid, Sodium Benzoate, Potassium Sorbate, Propanediol, Pentylene Glycol (Natural), Phenethyl Alcohol (Natural)"
Kukui & Jojoba Bead Skin Brightening Exfoliator,Pai,all-cleansers,48.00," kukui: the unique blend of omega 3 & 6 in this exotic hawaiian oil nourish the skin and protect its important moisture barrier. 
jojoba beads: these perfectly spherical wax beads have a super gentle buffing action that refines skin texture and smoothness without causing irritation. 
helianthus annuus seed oil* - sunflower oil, glycerin - organic derived vegetable glycerine, prunus amygdalus dulcis oil* - sweet almond oil, aleurites moluccana seed oil* - kukui oil, prunus armeniaca kernel oil* - apricot oil, carthamus tinctorius seed oil* - safflower oil, persea gratissima oil* - avocado oil, hydrogenated castor oil (and) hydrogenated jojoba oil - jojoba beads, sucrose laurate - sucrose laurate, citrus aurantium dulcis fruit water* - orange fruit water, boswellia neglecta oil* - frankincense oil, litsea cubeba fruit oil* - may chang oil, tocopherol - natural vitamin e. 
naturally occurring in essential oils: linalool*, citral*, d-limonene*. 
contains nut oil. 
*organic: 95%. Read More Read Less"
Face Foam,Graydon,all-cleansers,33.00," Bambusa Vulgaris Extract, Salix Alba (Willow) Bark Extract, Sodium Cocoamphoacetate, Glycerin, Lauryl Glucoside, Sodium Cocoyl Glutamate, Sodium Lauryl Glucose Carboxylate, Caprylyl/Capryl Glucoside, Polyglyceryl-10 Isostearate, Sodium Dilauramidoglutamide Lysine, Coco-Glucoside, Glyceryl Oleate, Azelaic Acid, Arthrospira Platensis Extract, Phenethyl Alcohol, Pentylene Glycol, Propanediol, Acetic Acid"
Pure & Gentle Cleansing Gel,January Labs,all-cleansers,32.00," Water (Aqua), Aloe Barbadensis Leaf Extract, Caprylic/Capric Triglycerides, Pentylene Glycol, Beta-Glucan, Methylheptyl Isostearate, Glycerin, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Glycine Soja (Soybean) Protein, Hydrolyzed Rice Protein, Superoxide Dismutase, Hydrolyzed Soybean Fiber, Dimethicone, Hydrolyzed Hyaluronic Acid, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Allantoin, Tetrasodium Glutamate Diacetate."
Pink Clay Mask,Herbivore Botanicals,all-cleansers,22.00,"
        french pink clay, white kaolin clay, organic rosehip powder, organic rose powder, organic chamomile powder"
Amethyst Exfoliating Body Polish,Herbivore Botanicals,all-cleansers,44.00," sucrose (sugar), magnesium sulfate (epsom salt), cocos nucifera (virgin coconut) oil, capric triglycerides , cetearyl olivate, sorbitan olivate, butyrospermum parkii (shea) butter , limnanthes alba (meadowfoam) seed oil, kaolinite, amethyst powder, jasminum sambac (jasmine), eclipta prostrata extract, melia azadirachta leaf extract, moringa oleifera seed oil, melia azadirachta leaf extract (and) melia azadirachta flower extract (and) amino esters-1 (ex mimosa tenuiflora) (and) coccinia indica fruit extract (and) solanum melongena (eggplant) fruit extract (and) aloe barbadensis flower extract (and) ocimum sanctum leaf extract (and) ocimum basilicum (basil) flower/leaf extract (and) curcuma longa (turmeric) root extract (and) corallina ocinalis extract"
G.Day Ginger + Ashwagandha Energy Body Wash,Goop,all-cleansers,32.00," water (aqua), cocamidopropyl hydroxysultaine, aloe barbadensis leaf juice, lauryl glucoside, glycerin, coco-glucoside, decyl glucoside, withania somnifera root extract, zingiber officinale (ginger) root extract, panax ginseng bud extract, glycyrrhiza glabra (licorice) root extract, camellia sinensis leaf extract, citrus aurantifolia (lime) fruit extract, citrus limon (lemon) peel extract, zingiber officinale (ginger) root oil, cuminum cyminum (cumin) seed extract, perilla frutescens leaf extract, salvia sclarea (clary) extract, schinus molle extract, schinus terebinthifolius fruit extract, vetiveria zizanoides root extract, amyris balsamifera bark oil, bulnesia sarmientoi wood oil, cedrus atlantica wood oil, eugenia caryophyllus (clove) leaf oil, juniperus virginiana oil, liquidambar styraciflua oil, piper nigrum fruit oil, pogostemon cablin oil, panthenol, caprylhydroxamic acid, sodium chloride, citric acid, caprylyl glycol Read More Read Less"
Fennel + Cardamom Chai Soap Bar,UpCircle,all-cleansers,9.00," 100% natural ingredients: sodium cocoate**, aqua, glycerin**, coconut acid**, butyrospermum parkii (shea) butter, sodium citrate, foeniculum vulgare (fennel) oil*, montmorillonite, sodium chloride, elettaria cardamomum (cardamom) seed oil*, illicium verum (star anise) fruit, cinnamomum verum (cinnamon) bark, limonene^, foeniculum vulgare leaf, eugenia caryophyllus (clove) flower, pimenta officinalis (all spice) fruit, zingiber officinale (ginger) root, elettaria cardamomum (green cardamom) seed, myristica fragrans (nutmeg) seed, vanilla planifolia (vanilla) fruit, citric acid. *organically produced ingredient; **from organic origin; ^natural constituent of essential oils listed."
Hydrating Floral Essence,Tata Harper,all-cleansers,94.00," aloe barbadensis leaf juice*, rosa damascena flower water*, lavandula angustifolia (lavender) flower water*, leuconostoc ferment filtrate (radish root extract), hamamelis virginiana (witch hazel) distillate, sodium hyaluronate, beta vulgaris (beet) root, centella asiatica (gotu kola) extract*, salix alba (willow) bark extract*, oryza sativa (rice) extract*, hydrolyzed corn starch, sodium phytate, superoxide dismutase*, soybean peroxidase*, aroma**, limonene, citral, linalool, citronellol, geraniol, eugenol, farnesol 
*ingredients from organic farming 
** clinical grade essential oils blend"
The Underarm Bar,Kaia Naturals,all-cleansers,22.00," Cocos Nucifera (Coconut Oil), Olea Europaea (Olive Oil), Butyrospermum Parkii (Shea Butter), Sodium Hydroxide, Pyrus Malus (Apple) Vinegar, Sodium Chloride (Sea Salt), Carbo Activatus (Activated Charcoal), Mentha Piperita (Peppermint) Oil, Camphor, Eucalyptus Globulus Leaf Oil."
Organic Flowers Deep Rich Toner,Whamisa,all-cleansers,40.00,"
        *aloe maculata leaf extract, galactomyces ferment filtrate, *glycerin, *chrysanthemum morifolium flower extract, *avena sativa (oat) kernel extract, *persea gratissima (avocado) oil, *argania spinosa kernel oil, ***scutellaria baicalensis root extract, ***glycyrrhiza glabra (licorice) root extract, hibiscus sabdariffa flower extract, ***paeonia suffruticosa root extract, lithospermum erythrorhizon root extract, *helichrysum arenarium flower extract, xanthan gum, *brassica oleracea italica (broccoli) extract,*lactobacillus/chrysanthemum sinense flower ferment filtrate, *lactobacillus/ nelumbo nucifera flower ferment filtrate, *lactobacillus/ taraxacum officinale (dandelion) rhizome/root ferment filtrate, aniba rosaeodora (rosewood) wood oil, citrus aurantium bergamia (bergamot) fruit oil, cymbopogon schoenanthus oil, **fragrance, d-limonene, linalol (*certified organically grown **natural origin ***natural preservative / bergamot oil bergaptene free) Read More Read Less"
G.Tox Glacial Marine Clay Body Cleanser,Goop,all-cleansers,30.00," water (aqua), sodium lauroyl methyl isethionate, sodium lauroamphoacetate, carthamus tinctorius (safflower) seed oil, cocamide mipa,  glycerin, sodium chloride, citric acid, moringa oleifera seed extract, elettaria cardamomum seed oil, moringa oleifera seed oil,  helichrysum italicum flower oil, simmondsia chinensis (jojoba) seed oil, foeniculum vulgare oil, mentha piperita (peppermint) oil, rosmarinus officinalis (rosemary) leaf oil, coriandrum sativum (coriander) fruit oil, citrus paradisi grapefruit oil, sea silt,  biosaccharide gum-1,  titanium dioxide,  xanthan gum,  hydroxyethylcellulose,  guar hydroxypropyltrimonium chloride, benzoic acid,  dehydroacetic acid, disodium phosphate, sodium benzoate, phenoxyethanol, linalool, limonene."
